elapsedTime,ms,pressureSetPoint,setPointType,stepCount,pressureError,totalStepCount,controlledPressure,pressureAbs,pressureGauge,pressureBaro,pressureOld,stepSize,pressureCorrectionTarget,requestedMotorCurrent,measuredMotorCurrent,opticalSensorReading,pistonPosition,motorSpeed,inRange,pumpTolerance,minSysVolumeEstimate,maxSysVolumeEstimate,minEstimatedLeakRate,maxEstimatedLeakRate,measuredPressure,smoothedPressure,changeInPressure,prevChangeInPressure,dP2,estimatedVolume,algorithmType,changeInVolume,prevChangeInVolume,dV2,measuredVolume,estimatedLeakRate,measuredLeakRate,estimatedKp,measuredKp,sensorUncertainty,uncertaintyPressureDiff,uncertaintyVolumeEstimate,uncertaintyMeasuredVolume,uncertaintyVolumeChange,uncertaintyEstimatedLeakRate,uncertaintyMeasuredLeakRate,maxZScore,lambda,uncertaintySmoothedPressureError,targetdP,smoothedPressureError,smoothedSquaredPressureError,gamma,predictionError,predictionErrorType,maxAchievablePressure,minAcheivablePressure,maxPositivePressureChangeAchievable,maxNegativePressureChangeAchievable,minPressureAdjustmentFactor,nominalHomePosition,expectedPressureCenterPosition,maxIterationsIIRFilter,minInterationsIIRFilter,changeToEstimatedleakRate,alpha,smoothedPressureErrorForCorrection,log10Epsilon,residualLeakRate,measuredLeakRate1,numberOfControlIterations,status,pumpUp,pumpDown,control,venting,stable,vented,excessLeak,excessVOlume,overPressure,excessOffset,measure,fineControl,pistonCentered,centering,controlledVent,centeringVent,rangeExceeded,coarseControlError,ventDirUp,ventDirDown
4524,2,0.0,0,0,0.0,24682,-34.905029296875,917.1318359375,-34.905029296875,952.036865234375,1.1210387714598537e-44,0,0.0,0.0,0.0,1099,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.1318359375,917.1318359375,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4596,2,0.0,0,0,0.0,24682,-35.0380859375,916.998779296875,-35.0380859375,952.036865234375,1.1210387714598537e-44,0,0.0,0.0,0.0,1098,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,916.998779296875,916.998779296875,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4669,2,0.0,0,0,0.0,24682,-34.759765625,917.277099609375,-34.759765625,952.036865234375,1.1210387714598537e-44,0,0.0,0.0,0.0,1097,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.277099609375,917.277099609375,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4742,2,0.0,0,0,0.0,24655,-34.931396484375,917.10546875,-34.931396484375,952.036865234375,1.1210387714598537e-44,0,0.0,0.0,0.0,1097,24655,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.10546875,917.10546875,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4815,2,0.0,0,0,0.0,24655,-34.91357421875,917.11328125,-34.91357421875,952.02685546875,1.1210387714598537e-44,0,0.0,0.0,0.0,1099,24655,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.11328125,917.11328125,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4887,2,0.0,0,0,0.0,24682,-34.81103515625,917.2158203125,-34.81103515625,952.02685546875,1.1210387714598537e-44,0,0.0,0.0,0.0,1098,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.2158203125,917.2158203125,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4960,2,0.0,0,0,0.0,24682,-34.877685546875,917.149169921875,-34.877685546875,952.02685546875,1.1210387714598537e-44,0,0.0,0.0,0.0,1098,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.149169921875,917.149169921875,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5032,2,0.0,0,0,0.0,24682,-34.7783203125,917.24853515625,-34.7783203125,952.02685546875,1.1210387714598537e-44,0,0.0,0.0,0.0,1098,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.24853515625,917.24853515625,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5105,2,0.0,0,0,0.0,24682,-34.91357421875,917.11328125,-34.91357421875,952.02685546875,1.1210387714598537e-44,0,0.0,0.0,0.0,1097,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.11328125,917.11328125,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5178,2,0.0,0,0,0.0,24682,-34.793701171875,917.233154296875,-34.793701171875,952.02685546875,1.1210387714598537e-44,0,0.0,0.0,0.0,1098,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.233154296875,917.233154296875,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5251,2,0.0,0,0,0.0,24682,-35.024658203125,917.002197265625,-35.024658203125,952.02685546875,1.1210387714598537e-44,0,0.0,0.0,0.0,1097,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.002197265625,917.002197265625,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5323,2,0.0,0,0,0.0,24682,-34.8974609375,917.13134765625,-34.8974609375,952.02880859375,1.1210387714598537e-44,0,0.0,0.0,0.0,1098,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.13134765625,917.13134765625,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5396,2,0.0,0,0,0.0,24682,-34.75537109375,917.2734375,-34.75537109375,952.02880859375,1.1210387714598537e-44,0,0.0,0.0,0.0,1098,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.2734375,917.2734375,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5468,2,0.0,0,0,0.0,24709,-35.0947265625,916.93408203125,-35.0947265625,952.02880859375,1.1210387714598537e-44,0,0.0,0.0,0.0,1099,24709,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,916.93408203125,916.93408203125,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5541,2,0.0,0,0,0.0,24709,-34.940185546875,917.088623046875,-34.940185546875,952.02880859375,1.1210387714598537e-44,0,0.0,0.0,0.0,1098,24709,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.088623046875,917.088623046875,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5614,2,0.0,0,0,0.0,24682,-34.964111328125,917.064697265625,-34.964111328125,952.02880859375,1.1210387714598537e-44,0,0.0,0.0,0.0,1098,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.064697265625,917.064697265625,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5687,2,0.0,0,0,0.0,24682,-35.106689453125,916.922119140625,-35.106689453125,952.02880859375,1.1210387714598537e-44,0,0.0,0.0,0.0,1098,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,916.922119140625,916.922119140625,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5759,2,0.0,0,0,0.0,24682,-34.97216796875,917.056640625,-34.97216796875,952.02880859375,1.1210387714598537e-44,0,0.0,0.0,0.0,1098,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.056640625,917.056640625,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5832,2,0.0,0,0,0.0,24682,-34.92431640625,917.109130859375,-34.92431640625,952.033447265625,1.1210387714598537e-44,0,0.0,0.0,0.0,1096,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.109130859375,917.109130859375,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5904,2,0.0,0,0,0.0,24682,-35.132568359375,916.90087890625,-35.132568359375,952.033447265625,1.1210387714598537e-44,0,0.0,0.0,0.0,1098,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,916.90087890625,916.90087890625,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5978,2,0.0,0,0,0.0,24682,-35.012939453125,917.0205078125,-35.012939453125,952.033447265625,1.1210387714598537e-44,0,0.0,0.0,0.0,1097,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.0205078125,917.0205078125,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6050,2,0.0,0,0,0.0,24655,-34.92333984375,917.110107421875,-34.92333984375,952.033447265625,1.1210387714598537e-44,0,0.0,0.0,0.0,1097,24655,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.110107421875,917.110107421875,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6123,2,0.0,0,0,0.0,24655,-35.06640625,916.967041015625,-35.06640625,952.033447265625,1.1210387714598537e-44,0,0.0,0.0,0.0,1099,24655,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,916.967041015625,916.967041015625,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6195,2,0.0,0,0,0.0,24682,-34.900146484375,917.13330078125,-34.900146484375,952.033447265625,1.1210387714598537e-44,0,0.0,0.0,0.0,1098,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.13330078125,917.13330078125,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6268,2,0.0,0,0,0.0,24682,-34.860595703125,917.1728515625,-34.860595703125,952.033447265625,1.1210387714598537e-44,0,0.0,0.0,0.0,1098,24682,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.1728515625,917.1728515625,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6340,2,0.0,0,0,0.0,24709,-34.949951171875,917.08154296875,-34.949951171875,952.031494140625,1.1210387714598537e-44,0,0.0,0.0,0.0,1099,24709,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.08154296875,917.08154296875,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6414,2,0.0,0,0,0.0,24709,-35.102783203125,916.9287109375,-35.102783203125,952.031494140625,1.1210387714598537e-44,0,0.0,0.0,0.0,1098,24709,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,916.9287109375,916.9287109375,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6486,2,0.0,0,0,0.0,24709,-34.894775390625,917.13671875,-34.894775390625,952.031494140625,1.1210387714598537e-44,0,0.0,0.0,0.0,1099,24709,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.13671875,917.13671875,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6559,2,0.0,0,0,0.0,24709,-34.72412109375,917.307373046875,-34.72412109375,952.031494140625,1.1210387714598537e-44,0,0.0,0.0,0.0,1098,24709,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.307373046875,917.307373046875,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6631,2,0.0,0,0,0.0,24709,-34.95458984375,917.076904296875,-34.95458984375,952.031494140625,1.1210387714598537e-44,0,0.0,0.0,0.0,1099,24709,0.0,1,0.004999999888241291,5.0,100.0,0.0,0.20000000298023224,917.076904296875,917.076904296875,0.0,0.0,-3.1062215183087168e+35,100.0,0,0.0,0.0,2.57535340136455e-36,100.0,0.0,0.0,500.0,-533450227712.0,0.03999999910593033,0.07999999821186066,100000000.0,7.686717253818642e-07,7.686717253818642e-07,0.07999999821186066,0.009800000116229057,2.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.9800000190734863,0.0,0,0.0,0.0,1000000.0,-1000000.0,0.004999999888241291,25000,0.0,300,10,0,1036831949,0,3207803699,2338277832,4146468082,10,00010100000010000000000000000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
